timestamp,date,hour,month,weekday,is_weekend,temperature_c,relative_humidity_percent,global_horizontal_irradiance_wm2,academic_a_hvac_load_kw,academic_a_lighting_load_kw,academic_a_equipment_load_kw,academic_a_lifts_pumps_load_kw,academic_a_other_load_kw,academic_a_total_load_kw,residence_b_hvac_load_kw,residence_b_lighting_load_kw,residence_b_equipment_load_kw,residence_b_lifts_pumps_load_kw,residence_b_other_load_kw,residence_b_total_load_kw,community_hub_c_hvac_load_kw,community_hub_c_lighting_load_kw,community_hub_c_equipment_load_kw,community_hub_c_lifts_pumps_load_kw,community_hub_c_other_load_kw,community_hub_c_total_load_kw,ev_charging_load_kw,total_load_kw
2025-01-01 10:00:00,2025-01-01,10,1,2,False,16.610528159136884,74.04420953776041,232.02841634890999,180.8711126652787,211.83160568533128,332.8583849988528,56.503263603245216,34.76027397260274,816.8246409253107,44.33768975840006,53.99964021244588,128.17580717173016,30.652733694541002,23.013698630136986,280.17956946725405,23.933923521973213,39.353516563327396,39.49446607159662,13.645565657943644,6.575342465753424,123.00281428059431,161.68815315066058,1381.69517782382
2025-01-01 11:00:00,2025-01-01,11,1,2,False,17.267838286931784,71.95579046223959,288.03169297392776,213.62936135182247,252.14995939864204,407.07225138199317,68.79771030992481,34.76027397260274,976.4095564149852,41.805726674850675,47.37247456300793,118.29321471564337,28.374574040352957,23.013698630136986,258.85968862399193,26.490463270413503,42.89800268585708,44.59992417358673,15.370785761388907,6.575342465753424,135.93451835699966,138.52525092041856,1509.7290143163955
2025-01-01 12:00:00,2025-01-01,12,1,2,False,17.804529758885487,69.93853254107928,300.6777365984595,237.06364031048318,284.3980804034909,460.16264898122995,77.59279262716316,34.76027397260274,1093.97743629497,41.35869592817534,46.170646091788704,116.5483935871538,27.9723535585955,23.013698630136986,255.06378779585035,28.51254067647952,46.56163466343669,48.63805089622,16.73533665241098,6.575342465753424,147.02290535430063,93.69555843494535,1589.7596878800666
2025-01-01 13:00:00,2025-01-01,13,1,2,False,18.18402793810894,68.12990856793023,318.0562303149144,249.27544362905343,297.994805793991,487.8285095238248,82.17598529198615,34.76027397260274,1152.035018211458,41.45917331907525,45.81422458668767,116.94057035772614,28.06275911766289,23.013698630136986,255.29042601128893,29.911781254522257,48.663923389165674,51.432360724635494,17.67958090923055,6.575342465753424,154.2629887433074,69.97477477855256,1631.5632077446069
2025-01-01 14:00:00,2025-01-01,14,1,2,False,18.38047065083846,66.65317327767012,157.596944953965,249.27544362905343,340.4979604066849,487.8285095238249,82.17598529198617,34.76027397260274,1194.5381728241523,42.06723657385765,52.021042882715705,119.31392302371846,28.60987024390317,23.013698630136986,265.02577135433194,30.62703147698,57.245427192928446,52.860728910745244,18.16225052683795,6.575342465753424,165.4707805732451,77.24419477147515,1702.278919523204
2025-01-01 15:00:00,2025-01-01,15,1,2,False,18.38047065083846,65.60896373990971,69.88065921644392,237.06364031048324,341.3292564297693,460.16264898123,77.59279262716316,34.76027397260274,1150.9086123212485,43.98356973741884,59.06562647631692,126.79362910182225,30.334110587521316,23.013698630136986,283.1906345332163,30.627031476980004,61.15368651779892,52.860728910745244,18.16225052683795,6.575342465753424,169.37903989811556,86.27291650386391,1689.751203256444
2025-01-01 16:00:00,2025-01-01,16,1,2,False,18.184027938108944,65.06844110900951,9.890033535296602,213.62936135182247,311.03887221402096,407.07225138199317,68.79771030992481,34.76027397260274,1035.2984692303642,48.65172191049094,72.01978692901447,145.01405488496442,34.53432820103996,23.013698630136986,323.23359055564674,29.911781254522257,61.945030351927365,51.432360724635494,17.67958090923055,6.575342465753424,167.5440957060691,73.96058771863518,1600.0367432107157
2025-01-01 17:00:00,2025-01-01,17,1,2,False,17.804529758885487,65.06844110900951,0.0,180.8711126652787,249.62159849250153,332.8583849988528,56.503263603245216,34.76027397260274,854.6146337324809,57.3410316769787,92.76359610405424,178.92959958813347,42.35262344450946,23.013698630136986,394.4005494438128,28.51254067647952,58.66211991621189,48.63805089622,16.73533665241098,6.575342465753424,159.12339060707583,56.12458026973958,1464.2631540531092
2025-01-01 18:00:00,2025-01-01,18,1,2,False,17.267838286931784,65.60896373990971,0.0,141.4427727386292,173.17850341687867,243.53341591931277,41.7054754614096,34.76027397260274,634.620441508833,69.28271653483316,120.67600362825115,225.53960170702734,53.097276406848636,23.013698630136986,491.60929690709736,26.490463270413507,53.30194440825347,44.599924173586736,15.370785761388913,6.575342465753424,146.33846007939604,55.800146962976534,1328.3683454583029
2025-01-01 19:00:00,2025-01-01,19,1,2,False,16.610528159136884,66.65317327767012,0.0,80.62248369548026,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,295.26782398174396,80.36615775461075,146.58235870120674,268.79976347546364,63.06971588691643,23.013698630136986,581.8316944483346,23.933923521973213,46.52500218853291,39.49446607159663,13.645565657943646,6.575342465753424,130.17429990579984,69.47226744356662,1076.7460857794451
2025-01-01 20:00:00,2025-01-01,20,1,2,False,15.87739397445366,68.12990856793023,0.0,80.76892521097028,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,295.41426549723394,85.95314731017511,157.3224892208523,286.7343506601741,67.2040412798006,23.013698630136986,620.2277271011392,21.153739177448717,38.62747815142871,33.54480960801271,11.635076739120292,6.575342465753424,111.53644614176386,77.39279311669641,1104.5712318568333
2025-01-01 21:00:00,2025-01-01,21,1,2,False,15.118397616006751,69.93853254107928,0.0,81.67547590036014,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,296.3208161866238,86.95955200428254,146.58235870120674,268.79976347546364,63.06971588691642,23.013698630136986,588.4250886980063,18.729800046089498,29.954531993887258,27.010983319912867,9.42718701806763,6.575342465753424,91.69784484371067,68.32209563368359,1044.7658453620245
2025-01-01 22:00:00,2025-01-01,22,1,2,False,14.385263431323528,71.95579046223959,0.0,82.55113662408195,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,297.1964769103456,78.97288484708214,120.67600362824622,225.5396017070191,53.09727640684673,23.013698630136986,501.2994652193312,11.442802781826975,12.16101014808458,13.606105821291223,4.89745360671548,6.575342465753424,48.68271482367168,49.13616796032758,896.314824913676
2025-01-01 23:00:00,2025-01-01,23,1,2,False,13.727953303528626,74.04420953776041,0.0,83.33623255091186,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,297.9815728371755,67.358163928651,92.76359610310865,178.92959958655445,42.35262344414547,23.013698630136986,404.4176816925966,11.635095273574903,12.16101014808458,13.606105821291223,4.89745360671548,6.575342465753424,48.87500731541961,32.85335839381051,784.127620239002
2025-01-02 00:00:00,2025-01-02,0,1,3,False,13.305393192325978,72.06146745892072,0.0,83.84094137573845,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,298.4862816620021,47.37197677848036,55.19214989213007,116.19028962249915,27.889802547015687,23.013698630136986,269.6579174702622,11.75871292871286,12.16101014808458,13.606105821291223,4.89745360671548,6.575342465753424,48.998624970557564,21.073840686672575,638.2166647894945
2025-01-02 01:00:00,2025-01-02,1,1,3,False,12.843153387824387,73.87009143206977,0.0,84.3930439105804,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,299.0383841968441,48.42415907882253,55.20022670423231,116.20377682272984,27.892911649768838,23.013698630136986,270.7347728856905,11.893938661641808,12.16101014808458,13.606105821291223,4.89745360671548,6.575342465753424,49.133850703486516,21.073871281015535,639.9808790670365
2025-01-02 02:00:00,2025-01-02,2,1,3,False,12.603880458205433,75.34682672232988,0.0,84.67883321231336,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,299.32417349857707,49.04285117611714,55.32326313061057,116.40923126406459,27.94027351570659,23.013698630136986,271.7293177166359,11.963936651781726,12.16101014808458,13.606105821291223,4.89745360671548,6.575342465753424,49.20384869362643,21.07462221844813,641.3319621272875
2025-01-02 03:00:00,2025-01-02,3,1,3,False,12.603880458205433,76.39103626009029,0.0,84.67883321231336,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,299.32417349857707,49.73626923586835,56.43888300868462,118.27216783934331,28.369722262376015,23.013698630136986,275.8307409764093,11.963936651781726,12.16101014808458,13.606105821291223,4.89745360671548,6.575342465753424,49.20384869362643,21.08717156163628,645.4459347302491
2025-01-02 04:00:00,2025-01-02,4,1,3,False,12.843153387824387,76.93155889099049,0.0,84.3930439105804,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,299.0383841968441,52.781577575852346,62.36815269340216,128.17325832494913,30.652146128077337,23.013698630136986,296.98883335241794,11.893938661641808,12.16101014808458,13.606105821291223,4.89745360671548,6.575342465753424,49.133850703486516,21.229490569102406,666.3905588218508
2025-01-02 05:00:00,2025-01-02,5,1,3,False,13.305393192325978,76.93155889099049,0.0,83.84094137573845,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,298.4862816620021,61.93804353178246,80.23967209926262,158.0163149173588,37.53164134034873,23.013698630136986,360.7393705188897,11.75871292871286,12.16101014808458,13.606105821291223,4.89745360671548,6.575342465753424,48.998624970557564,22.318987967953444,730.5432651194027
2025-01-02 06:00:00,2025-01-02,6,1,3,False,13.959098992920815,76.39103626009029,0.0,83.06015048314441,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,297.7054907694081,74.75016048537476,108.21811877729519,204.73659362552723,48.30171553477888,23.013698630136986,459.02028705311307,11.567474863222904,12.16101014808458,13.606105821291223,4.89745360671548,6.575342465753424,48.80738690506761,27.89874046089244,833.431905188481
2025-01-02 07:00:00,2025-01-02,7,1,3,False,14.759721819598276,75.34682672232988,29.718393432268524,82.1038808418106,54.86397494506196,105.74495086359853,18.879108597878187,34.76027397260274,296.352189220952,78.02349078754678,120.81448929894077,229.88615015737847,54.09925350532391,23.013698630136986,505.83708237932694,15.168638068281167,20.552816548193714,20.1785467688641,7.118391870225988,6.575342465753424,69.5937357213184,46.705529481303586,918.4885368029011
2025-01-02 08:00:00,2025-01-02,8,1,3,False,15.652700549812069,73.87009143206977,120.14745152933308,99.78304203937479,85.18105771545265,146.33392190215153,25.6031746738348,34.76027397260274,391.66147030341654,65.79026770031558,99.64664588332501,204.7366127583828,48.30171994533207,23.013698630136986,441.4889449174924,18.095295493955103,27.77250111993843,27.010983319912867,9.42718701806763,6.575342465753424,88.88130941762745,87.03152194966965,1009.0632465882061
2025-01-02 09:00:00,2025-01-02,9,1,3,False,16.57718015881525,72.06146745892072,264.5603119709071,141.4427727386292,145.6468836351538,243.53341591931277,41.7054754614096,34.76027397260274,607.0888217271081,51.9830206928673,67.05953182390702,158.01656208168575,37.53169831728066,23.013698630136986,337.6045115458777,20.95465448580427,32.0577123067766,33.54480960801271,11.635076739120295,6.575342465753424,104.7675956054673,137.37506669949357,1186.8359955779467
2025-01-02 10:00:00,2025-01-02,10,1,3,False,17.470158889029044,70.04420953776041,404.5400438633776,180.8711126652787,183.73499034179608,332.8583849988528,56.503263603245216,34.76027397260274,788.7280255817756,44.33768975840006,47.776570432798295,128.17580717173016,30.652733694541002,23.013698630136986,273.95649968760654,23.933923521973213,34.02156336393805,39.49446607159662,13.645565657943644,6.575342465753424,117.67086108120496,161.68815315066058,1342.0435395012478
2025-01-02 11:00:00,2025-01-02,11,1,3,False,18.270781715706505,67.95579046223959,534.1576485546262,213.62936135182247,200.03949896259383,407.07225138199317,68.79771030992481,34.76027397260274,924.299095978937,41.805726674850675,39.61436790300174,118.29321471564337,28.374574040352957,23.013698630136986,251.10158196398575,26.490463270413503,34.00773067519159,44.59992417358673,15.370785761388907,6.575342465753424,127.04424634633415,138.52525092041856,1440.9701752096755
2025-01-02 12:00:00,2025-01-02,12,1,3,False,18.92448751630134,65.93853254107928,569.979131337614,237.06364031048318,217.96896751381536,460.16264898122995,77.59279262716316,34.76027397260274,1027.5483234052945,41.35869592817534,37.89848256227442,116.5483935871538,27.9723535585955,23.013698630136986,246.79162426633602,28.51254067647952,35.72385999991134,48.63805089622,16.73533665241098,6.575342465753424,136.18513069077528,93.69555843494535,1504.2206367973513
2025-01-02 13:00:00,2025-01-02,13,1,3,False,19.386727320802933,64.12990856793023,518.5393353711526,249.27544362905343,244.88996744032343,487.8285095238248,82.17598529198615,34.76027397260274,1098.9301798577906,41.45917331907525,39.61974195457052,116.94057035772614,28.06275911766289,23.013698630136986,249.0959433791718,29.911781254522257,40.023658524610624,51.432360724635494,17.67958090923055,6.575342465753424,145.62272387875234,69.97477477855256,1563.6236218942674
2025-01-02 14:00:00,2025-01-02,14,1,3,False,19.62600025042189,62.65317327767012,321.8549288409445,249.27544362905343,296.9885899778376,487.8285095238249,82.17598529198617,34.76027397260274,1151.0288023953049,42.06723657385765,46.76625370760536,119.31392302371846,28.60987024390317,23.013698630136986,259.7709821792216,30.62703147698,49.926799964095515,52.860728910745244,18.16225052683795,6.575342465753424,158.15215334441214,77.24419477147515,1646.1961326904134
2025-01-02 15:00:00,2025-01-02,15,1,3,False,19.62600025042189,61.608963739909704,152.76926367079355,237.06364031048324,320.8829588237023,460.16264898123,77.59279262716316,34.76027397260274,1130.4623147151815,43.98356973741884,56.128333713586606,126.79362910182225,30.334110587521316,23.013698630136986,280.25334177048603,30.627031476980004,57.460527846516506,52.860728910745244,18.16225052683795,6.575342465753424,165.68588122683312,86.27291650386391,1662.6744542163642
2025-01-02 16:00:00,2025-01-02,16,1,3,False,19.386727320802933,61.06844110900952,30.955713651205084,213.62936135182247,306.5787888081545,407.07225138199317,68.79771030992481,34.76027397260274,1030.8383858244977,48.65172191049094,71.0964794121921,145.01405488496442,34.53432820103996,23.013698630136986,322.3102830388244,29.911781254522257,61.037158061629476,51.432360724635494,17.67958090923055,6.575342465753424,166.6362234157712,73.96058771863518,1593.7454799977288
2025-01-02 17:00:00,2025-01-02,17,1,3,False,18.92448751630134,61.06844110900952,0.0,180.8711126652787,249.62159849250153,332.8583849988528,56.503263603245216,34.76027397260274,854.6146337324809,57.3410316769787,92.76359610405424,178.92959958813347,42.35262344450946,23.013698630136986,394.4005494438128,28.51254067647952,58.66211991621189,48.63805089622,16.73533665241098,6.575342465753424,159.12339060707583,56.12458026973958,1464.2631540531092
2025-01-02 18:00:00,2025-01-02,18,1,3,False,18.270781715706505,61.608963739909704,0.0,141.4427727386292,173.17850341687867,243.53341591931277,41.7054754614096,34.76027397260274,634.620441508833,69.28271653483316,120.67600362825115,225.53960170702734,53.097276406848636,23.013698630136986,491.60929690709736,26.490463270413507,53.30194440825347,44.599924173586736,15.370785761388913,6.575342465753424,146.33846007939604,55.800146962976534,1328.3683454583029
2025-01-02 19:00:00,2025-01-02,19,1,3,False,17.470158889029044,62.65317327767012,0.0,80.62248369548026,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,295.26782398174396,80.36615775461075,146.58235870120674,268.79976347546364,63.06971588691643,23.013698630136986,581.8316944483346,23.933923521973213,46.52500218853291,39.49446607159663,13.645565657943646,6.575342465753424,130.17429990579984,69.47226744356662,1076.7460857794451
2025-01-02 20:00:00,2025-01-02,20,1,3,False,16.577180158815253,64.12990856793023,0.0,80.62248369548026,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,295.26782398174396,84.96107683805596,157.3224892208523,286.7343506601741,67.2040412798006,23.013698630136986,619.23565662902,20.954654485804266,38.62747815142871,33.54480960801271,11.635076739120292,6.575342465753424,111.3373614501194,77.39279311669641,1103.2336351775796
2025-01-02 21:00:00,2025-01-02,21,1,3,False,15.652700549812069,65.93853254107928,0.0,81.03730064748359,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,295.6826409337473,82.96356701683528,146.58235870120674,268.79976347546364,63.06971588691642,23.013698630136986,584.4291037105592,18.095295493955103,29.954531993887258,27.010983319912867,9.42718701806763,6.575342465753424,91.06334029157628,68.32209563368359,1039.4971805695664
2025-01-02 22:00:00,2025-01-02,22,1,3,False,14.759721819598276,67.95579046223959,0.0,82.1038808418106,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,296.7492211280743,76.72572894641982,120.67600362824622,225.5396017070191,53.09727640684673,23.013698630136986,499.0523093186689,11.333257023299227,12.16101014808458,13.606105821291223,4.89745360671548,6.575342465753424,48.57316906514394,49.13616796032758,893.5108674722146
2025-01-02 23:00:00,2025-01-02,23,1,3,False,13.959098992920815,70.04420953776041,0.0,83.06015048314441,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,297.7054907694081,66.33907530528113,92.76359610310865,178.92959958655445,42.35262344414547,23.013698630136986,403.39859306922665,11.567474863222904,12.16101014808458,13.606105821291223,4.89745360671548,6.575342465753424,48.80738690506761,32.85335839381051,782.7648291375127
2025-01-03 00:00:00,2025-01-03,0,1,4,False,13.540399615919846,38.06146745892072,0.0,83.56024801937505,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,298.20558830563874,46.83953510920221,55.19214989213007,116.19028962249915,27.889802547015687,23.013698630136986,269.1254758009841,11.689963081633472,12.16101014808458,13.606105821291223,4.89745360671548,6.575342465753424,48.929875123478176,21.073840686672575,637.3347799167735
2025-01-03 01:00:00,2025-01-03,1,1,4,False,12.810925322446705,39.87009143206976,0.0,84.43153734280929,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,299.07687762907295,48.49719135660918,55.20022670423231,116.20377682272984,27.892911649768838,23.013698630136986,270.80780516347716,11.903366806338864,12.16101014808458,13.606105821291223,4.89745360671548,6.575342465753424,49.14327884818357,21.073871281015535,640.1018329217492
2025-01-03 02:00:00,2025-01-03,2,1,4,False,12.433321642319598,41.34682672232988,0.0,84.88254988420782,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,299.5278901704715,49.43055293587339,55.32326313061057,116.40923126406459,27.94027351570659,23.013698630136986,272.1170194763921,12.013832702838005,12.16101014808458,13.606105821291223,4.89745360671548,6.575342465753424,49.25374474468271,21.07462221844813,641.9732766099944
2025-01-03 03:00:00,2025-01-03,3,1,4,False,12.433321642319598,42.391036260090296,0.0,84.88254988420782,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,299.5278901704715,50.13482518667228,56.43888300868462,118.27216783934331,28.369722262376015,23.013698630136986,276.2292969272132,12.013832702838005,12.16101014808458,13.606105821291223,4.89745360671548,6.575342465753424,49.25374474468271,21.08717156163628,646.0981034040037
2025-01-03 04:00:00,2025-01-03,4,1,4,False,12.810925322446705,42.93155889099048,0.0,84.43153734280929,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,299.07687762907295,52.86778740731043,62.36815269340216,128.17325832494913,30.652146128077337,23.013698630136986,297.075043183876,11.903366806338864,12.16101014808458,13.606105821291223,4.89745360671548,6.575342465753424,49.14327884818357,21.229490569102406,666.5246902302349
2025-01-03 05:00:00,2025-01-03,5,1,4,False,13.540399615919846,42.93155889099048,0.0,83.56024801937505,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,298.20558830563874,61.069824395251096,80.23967209926262,158.0163149173588,37.53164134034873,23.013698630136986,359.87115138235833,11.689963081633472,12.16101014808458,13.606105821291223,4.89745360671548,6.575342465753424,48.929875123478176,22.318987967953444,729.3256027794286
2025-01-03 06:00:00,2025-01-03,6,1,4,False,14.572032055152093,42.391036260090296,0.0,82.32805884142348,55.26100685218419,105.74495086359853,18.879108597878187,34.76027397260274,296.9733991276872,71.50747471708188,108.21811877729519,204.73659362552723,48.30171553477888,23.013698630136986,455.7776012848202,11.388164639894175,12.16101014808458,13.606105821291223,4.89745360671548,6.575342465753424,48.62807668173888,27.89874046089244,829.2778175551385
2025-01-03 07:00:00,2025-01-03,7,1,4,False,15.835518594262984,41.34682672232988,133.12149127625747,80.8189414651431,53.48252983993161,105.74495086359853,18.879108597878187,34.76027397260274,293.6858047391542,71.4078099960586,112.23962103552628,229.88615015737847,54.09925350532391,23.013698630136986,490.64653332442424,14.381841875483087,19.396265766883893,20.1785467688641,7.118391870225988,6.575342465753424,67.65038874721049,46.705529481303586,898.6882562920925
2025-01-03 08:00:00,2025-01-03,8,1,4,False,17.24475471362234,39.87009143206976,315.23635921132336,98.53859118336476,77.36200909306613,146.33392190215153,25.6031746738348,34.76027397260274,382.59797082502,63.95290046890679,85.72873503213204,204.7366127583828,48.30171994533207,23.013698630136986,425.73366683489064,17.68286451490623,24.229437872998663,27.010983319912867,9.42718701806763,6.575342465753424,84.9258151916388,87.03152194966965,980.2889748012192
2025-01-03 09:00:00,2025-01-03,9,1,4,False,18.703703300568623,38.06146745892072,493.94462072563584,141.4427727386292,121.77587469401132,243.53341591931277,41.7054754614096,34.76027397260274,583.2178127859656,51.9830206928673,55.63169786041473,158.01656208168575,37.53169831728066,23.013698630136986,326.1766775823854,20.95465448580427,26.36146412151716,33.54480960801271,11.635076739120295,6.575342465753424,99.07134742020786,137.37506669949357,1145.8409044880527
2025-01-03 10:00:00,2025-01-03,10,1,4,False,20.11293941992798,36.044209537760416,635.13177244675,182.99682094277202,146.17898792761366,332.8583849988528,56.503263603245216,34.76027397260274,753.2977314450865,44.72821796582315,39.45835769398719,128.17580717173016,30.652733694541002,23.013698630136986,266.02881515621846,24.22896598427742,26.89448258284857,39.49446607159662,13.645565657943644,6.575342465753424,110.83882276241968,161.68815315066058,1291.8535225143853
2025-01-03 11:00:00,2025-01-03,11,1,4,False,21.37642595903887,33.955790462239584,705.7704937054315,276.5538439032177,175.5130395017439,407.07225138199317,68.79771030992481,34.76027397260274,962.6971190694823,49.57621957117571,35.96291506805493,118.29321471564337,28.374574040352957,23.013698630136986,255.22062202536395,34.3420662035598,29.82340963406184,44.59992417358673,15.370785761388907,6.575342465753424,130.7115282383507,138.52525092041856,1487.1545202536156
2025-01-03 12:00:00,2025-01-03,12,1,4,False,22.408058398271116,31.938532541079283,715.0118436714429,384.5713459628605,198.23006002300068,460.16264898122995,77.59279262716316,34.76027397260274,1155.3171215668572,56.59478299414643,35.440471856499194,116.5483935871538,27.9723535585955,23.013698630136986,259.5697006265319,46.113847330923114,32.503497388041055,48.63805089622,16.73533665241098,6.575342465753424,150.5660747333486,93.69555843494535,1659.148455361683
2025-01-03 13:00:00,2025-01-03,13,1,4,False,23.137532691744255,30.129908567930237,649.6281625863163,469.7724639934985,210.16658774565863,487.8285095238248,82.17598529198615,34.76027397260274,1284.7038205275708,62.793146893220076,35.56938836880999,116.94057035772614,28.06275911766289,23.013698630136986,266.3795633675561,56.15059682220693,34.374094250328326,51.432360724635494,17.67958090923055,6.575342465753424,166.21197517215472,69.97477477855256,1787.2701338458344
2025-01-03 14:00:00,2025-01-03,14,1,4,False,23.515136371871364,28.65317327767012,514.9879460477702,503.42837520218006,245.83067491737626,487.8285095238249,82.17598529198617,34.76027397260274,1354.02381890797,67.5276645841339,40.58772122985908,119.31392302371846,28.60987024390317,23.013698630136986,279.05287771175165,61.89433925470412,41.32162580410403,52.860728910745244,18.16225052683795,6.575342465753424,180.8142869621448,77.24419477147515,1891.1351783533412
